pair_id	language	target_number	continuation	good_prefix_type	good_prefix	bad_prefix_type	bad_prefix	good_sentence	bad_sentence	subject_good	subject_bad	source_idx	has_attractor	distance	subject_lemma
spa_0281	spa	PL	deben aprender a manejar situaciones complejas o que pueden ser potencialmente peligrosas;	PL	Al ser la Cohetería Amateur una actividad que involucra el uso de productos combustibles, deflagrantes o explosivos, los aficionados a este hobby	SG	Al ser la Cohetería Amateur una actividad que involucra el uso de productos combustibles, deflagrantes o explosivos, el aficionado a este hobby	Al ser la Cohetería Amateur una actividad que involucra el uso de productos combustibles, deflagrantes o explosivos, los aficionados a este hobby deben aprender a manejar situaciones complejas o que pueden ser potencialmente peligrosas;	Al ser la Cohetería Amateur una actividad que involucra el uso de productos combustibles, deflagrantes o explosivos, el aficionado a este hobby deben aprender a manejar situaciones complejas o que pueden ser potencialmente peligrosas;	aficionados	aficionado	293	1	4	aficionado
spa_0282	spa	SG	ha reforzado sus equipos antifraude en Sydney.	SG	La autoridad australiana, consciente de los posibles abusos que pueden cometer los dueños de los comercios,	PL	Las autoridades australianas, conscientes de los posibles abusos que pueden cometer los dueños de los comercios,	La autoridad australiana, consciente de los posibles abusos que pueden cometer los dueños de los comercios, ha reforzado sus equipos antifraude en Sydney.	Las autoridades australianas, conscientes de los posibles abusos que pueden cometer los dueños de los comercios, ha reforzado sus equipos antifraude en Sydney.	autoridad	autoridades	294	1	17	autoridad
spa_0282	spa	PL	han reforzado sus equipos antifraude en Sydney.	PL	Las autoridades australianas, conscientes de los posibles abusos que pueden cometer los dueños de los comercios,	SG	La autoridad australiana, consciente de los posibles abusos que pueden cometer los dueños de los comercios,	Las autoridades australianas, conscientes de los posibles abusos que pueden cometer los dueños de los comercios, han reforzado sus equipos antifraude en Sydney.	La autoridad australiana, consciente de los posibles abusos que pueden cometer los dueños de los comercios, han reforzado sus equipos antifraude en Sydney.	autoridades	autoridad	294	1	17	autoridad
spa_0283	spa	SG	puede dar un impulso al mercado bursátil y popularizar significativamente la inversión, afirmó el también ex presidente de la Comisión Nacional de Valores de España.	SG	El proceso de privatización de grandes empresas estatales mediante ofertas públicas	PL	Los procesos de privatización de grandes empresas estatales mediante ofertas públicas	El proceso de privatización de grandes empresas estatales mediante ofertas públicas puede dar un impulso al mercado bursátil y popularizar significativamente la inversión, afirmó el también ex presidente de la Comisión Nacional de Valores de España.	Los procesos de privatización de grandes empresas estatales mediante ofertas públicas puede dar un impulso al mercado bursátil y popularizar significativamente la inversión, afirmó el también ex presidente de la Comisión Nacional de Valores de España.	proceso	procesos	295	1	10	proceso
spa_0283	spa	PL	pueden dar un impulso al mercado bursátil y popularizar significativamente la inversión, afirmó el también ex presidente de la Comisión Nacional de Valores de España.	PL	Los procesos de privatización de grandes empresas estatales mediante ofertas públicas	SG	El proceso de privatización de grandes empresas estatales mediante ofertas públicas	Los procesos de privatización de grandes empresas estatales mediante ofertas públicas pueden dar un impulso al mercado bursátil y popularizar significativamente la inversión, afirmó el también ex presidente de la Comisión Nacional de Valores de España.	El proceso de privatización de grandes empresas estatales mediante ofertas públicas pueden dar un impulso al mercado bursátil y popularizar significativamente la inversión, afirmó el también ex presidente de la Comisión Nacional de Valores de España.	procesos	proceso	295	1	10	proceso
spa_0284	spa	SG	ha convertido en un centro económico, de negocios y cultural de unos 135.529 habitantes.	SG	La industria metalúrgica, del tabaco, agraria, del calzado y de textil de la ciudad la	PL	Las industrias metalúrgicas, del tabaco, agrarias, del calzado y de textil de la ciudad la	La industria metalúrgica, del tabaco, agraria, del calzado y de textil de la ciudad la ha convertido en un centro económico, de negocios y cultural de unos 135.529 habitantes.	Las industrias metalúrgicas, del tabaco, agrarias, del calzado y de textil de la ciudad la ha convertido en un centro económico, de negocios y cultural de unos 135.529 habitantes.	industria	industrias	296	1	19	industria
spa_0284	spa	PL	han convertido en un centro económico, de negocios y cultural de unos 135.529 habitantes.	PL	Las industrias metalúrgicas, del tabaco, agrarias, del calzado y de textil de la ciudad la	SG	La industria metalúrgica, del tabaco, agraria, del calzado y de textil de la ciudad la	Las industrias metalúrgicas, del tabaco, agrarias, del calzado y de textil de la ciudad la han convertido en un centro económico, de negocios y cultural de unos 135.529 habitantes.	La industria metalúrgica, del tabaco, agraria, del calzado y de textil de la ciudad la han convertido en un centro económico, de negocios y cultural de unos 135.529 habitantes.	industrias	industria	296	1	19	industria
spa_0285	spa	SG	puede anticipar a qué enfermedades es proclive cierta persona.	SG	La decisión de la Casa Blanca llega después de que, en los últimos años, el avance de la investigación genética, además de ofrecer nuevas esperanzas a la medicina, también	PL	La decisión de la Casa Blanca llega después de que, en los últimos años, los avances de la investigación genética, además de ofrecer nuevas esperanzas a la medicina, también	La decisión de la Casa Blanca llega después de que, en los últimos años, el avance de la investigación genética, además de ofrecer nuevas esperanzas a la medicina, también puede anticipar a qué enfermedades es proclive cierta persona.	La decisión de la Casa Blanca llega después de que, en los últimos años, los avances de la investigación genética, además de ofrecer nuevas esperanzas a la medicina, también puede anticipar a qué enfermedades es proclive cierta persona.	avance	avances	297	1	16	avance
spa_0285	spa	PL	pueden anticipar a qué enfermedades es proclive cierta persona.	PL	La decisión de la Casa Blanca llega después de que, en los últimos años, los avances de la investigación genética, además de ofrecer nuevas esperanzas a la medicina, también	SG	La decisión de la Casa Blanca llega después de que, en los últimos años, el avance de la investigación genética, además de ofrecer nuevas esperanzas a la medicina, también	La decisión de la Casa Blanca llega después de que, en los últimos años, los avances de la investigación genética, además de ofrecer nuevas esperanzas a la medicina, también pueden anticipar a qué enfermedades es proclive cierta persona.	La decisión de la Casa Blanca llega después de que, en los últimos años, el avance de la investigación genética, además de ofrecer nuevas esperanzas a la medicina, también pueden anticipar a qué enfermedades es proclive cierta persona.	avances	avance	297	1	16	avance
spa_0286	spa	SG	ha aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral, sentencia el periódico.	SG	Más que un hecho de convicción, su frase sobre el Hizbulá	PL	Más que un hecho de convicción, sus frases sobre el Hizbulá	Más que un hecho de convicción, su frase sobre el Hizbulá ha aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral, sentencia el periódico.	Más que un hecho de convicción, sus frases sobre el Hizbulá ha aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral, sentencia el periódico.	frase	frases	298	1	4	frase
spa_0286	spa	PL	han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral, sentencia el periódico.	PL	Más que un hecho de convicción, sus frases sobre el Hizbulá	SG	Más que un hecho de convicción, su frase sobre el Hizbulá	Más que un hecho de convicción, sus frases sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral, sentencia el periódico.	Más que un hecho de convicción, su frase sobre el Hizbulá han aparecido como una maniobra política en el horizonte mediocre de la cohabitación preelectoral, sentencia el periódico.	frases	frase	298	1	4	frase
spa_0288	spa	SG	conservó los fragmentos en Rivendel.	SG	Los fragmentos de Narsil fueron desde entonces heredad del reino de Arnor, hasta el final del reino, tras lo cual el Capitán de los Dúnedain, descendiente de los reyes de Arnor,	PL	Los fragmentos de Narsil fueron desde entonces heredad del reino de Arnor, hasta el final del reino, tras lo cual los Capitanes de los Dúnedain, descendientes de los reyes de Arnor,	Los fragmentos de Narsil fueron desde entonces heredad del reino de Arnor, hasta el final del reino, tras lo cual el Capitán de los Dúnedain, descendiente de los reyes de Arnor, conservó los fragmentos en Rivendel.	Los fragmentos de Narsil fueron desde entonces heredad del reino de Arnor, hasta el final del reino, tras lo cual los Capitanes de los Dúnedain, descendientes de los reyes de Arnor, conservó los fragmentos en Rivendel.	Capitán	Capitanes	300	1	12	capitanes
spa_0288	spa	PL	conservaron los fragmentos en Rivendel.	PL	Los fragmentos de Narsil fueron desde entonces heredad del reino de Arnor, hasta el final del reino, tras lo cual los Capitanes de los Dúnedain, descendientes de los reyes de Arnor,	SG	Los fragmentos de Narsil fueron desde entonces heredad del reino de Arnor, hasta el final del reino, tras lo cual el Capitán de los Dúnedain, descendiente de los reyes de Arnor,	Los fragmentos de Narsil fueron desde entonces heredad del reino de Arnor, hasta el final del reino, tras lo cual los Capitanes de los Dúnedain, descendientes de los reyes de Arnor, conservaron los fragmentos en Rivendel.	Los fragmentos de Narsil fueron desde entonces heredad del reino de Arnor, hasta el final del reino, tras lo cual el Capitán de los Dúnedain, descendiente de los reyes de Arnor, conservaron los fragmentos en Rivendel.	Capitanes	Capitán	300	1	12	capitanes
spa_0289	spa	SG	desató ayer clamores de venganza en Israel y en los territorios palestinos.	SG	La muerte de un líder de la ultraderecha israelí y de su esposa, y de un dirigente del movimiento palestino Al Fatah	PL	Las muertes de un líder de la ultraderecha israelí y de su esposa, y de un dirigente del movimiento palestino Al Fatah	La muerte de un líder de la ultraderecha israelí y de su esposa, y de un dirigente del movimiento palestino Al Fatah desató ayer clamores de venganza en Israel y en los territorios palestinos.	Las muertes de un líder de la ultraderecha israelí y de su esposa, y de un dirigente del movimiento palestino Al Fatah desató ayer clamores de venganza en Israel y en los territorios palestinos.	muerte	muertes	301	1	24	muerte
spa_0289	spa	PL	desataron ayer clamores de venganza en Israel y en los territorios palestinos.	PL	Las muertes de un líder de la ultraderecha israelí y de su esposa, y de un dirigente del movimiento palestino Al Fatah	SG	La muerte de un líder de la ultraderecha israelí y de su esposa, y de un dirigente del movimiento palestino Al Fatah	Las muertes de un líder de la ultraderecha israelí y de su esposa, y de un dirigente del movimiento palestino Al Fatah desataron ayer clamores de venganza en Israel y en los territorios palestinos.	La muerte de un líder de la ultraderecha israelí y de su esposa, y de un dirigente del movimiento palestino Al Fatah desataron ayer clamores de venganza en Israel y en los territorios palestinos.	muertes	muerte	301	1	24	muerte
spa_0290	spa	SG	incrementa notablemente la solubilidad del polímero conductor, si bien al precio de una conductividad menor, del orden de 350.	SG	El sustituyente que soporta ahora la cadena polimérica	PL	Los sustituyentes que soporta ahora la cadena polimérica	El sustituyente que soporta ahora la cadena polimérica incrementa notablemente la solubilidad del polímero conductor, si bien al precio de una conductividad menor, del orden de 350.	Los sustituyentes que soporta ahora la cadena polimérica incrementa notablemente la solubilidad del polímero conductor, si bien al precio de una conductividad menor, del orden de 350.	sustituyente	sustituyentes	302	1	7	sustituyente
spa_0290	spa	PL	incrementan notablemente la solubilidad del polímero conductor, si bien al precio de una conductividad menor, del orden de 350.	PL	Los sustituyentes que soporta ahora la cadena polimérica	SG	El sustituyente que soporta ahora la cadena polimérica	Los sustituyentes que soporta ahora la cadena polimérica incrementan notablemente la solubilidad del polímero conductor, si bien al precio de una conductividad menor, del orden de 350.	El sustituyente que soporta ahora la cadena polimérica incrementan notablemente la solubilidad del polímero conductor, si bien al precio de una conductividad menor, del orden de 350.	sustituyentes	sustituyente	302	1	7	sustituyente
spa_0291	spa	SG	no amaina, sino que aumenta.	SG	La movilización por la subida del precio del gasóleo y la negativa del Gobierno de Aznar a rebajar los impuestos que gravan los carburantes pese al incremento del precio del petróleo	PL	Las movilizaciones por la subida del precio del gasóleo y la negativa del Gobierno de Aznar a rebajar los impuestos que gravan los carburantes pese al incremento del precio del petróleo	La movilización por la subida del precio del gasóleo y la negativa del Gobierno de Aznar a rebajar los impuestos que gravan los carburantes pese al incremento del precio del petróleo no amaina, sino que aumenta.	Las movilizaciones por la subida del precio del gasóleo y la negativa del Gobierno de Aznar a rebajar los impuestos que gravan los carburantes pese al incremento del precio del petróleo no amaina, sino que aumenta.	movilización	movilizaciones	303	1	37	movilización
spa_0291	spa	PL	no amainan, sino que aumentan.	PL	Las movilizaciones por la subida del precio del gasóleo y la negativa del Gobierno de Aznar a rebajar los impuestos que gravan los carburantes pese al incremento del precio del petróleo	SG	La movilización por la subida del precio del gasóleo y la negativa del Gobierno de Aznar a rebajar los impuestos que gravan los carburantes pese al incremento del precio del petróleo	Las movilizaciones por la subida del precio del gasóleo y la negativa del Gobierno de Aznar a rebajar los impuestos que gravan los carburantes pese al incremento del precio del petróleo no amainan, sino que aumentan.	La movilización por la subida del precio del gasóleo y la negativa del Gobierno de Aznar a rebajar los impuestos que gravan los carburantes pese al incremento del precio del petróleo no amainan, sino que aumentan.	movilizaciones	movilización	303	1	37	movilización
spa_0292	spa	SG	caía fulminado por un enemigo invisible, aliado inesperado del hombre: los microorganismos causantes de la putrefacción y las enfermedades.	SG	El invasor de Marte, a punto ya de domeñar la Tierra gracias a su superioridad tecnológica,	PL	Los invasores de Marte, a punto ya de domeñar la Tierra gracias a su superioridad tecnológica,	El invasor de Marte, a punto ya de domeñar la Tierra gracias a su superioridad tecnológica, caía fulminado por un enemigo invisible, aliado inesperado del hombre: los microorganismos causantes de la putrefacción y las enfermedades.	Los invasores de Marte, a punto ya de domeñar la Tierra gracias a su superioridad tecnológica, caía fulminado por un enemigo invisible, aliado inesperado del hombre: los microorganismos causantes de la putrefacción y las enfermedades.	invasor	invasores	304	1	17	invasor
spa_0292	spa	PL	caían fulminados por un enemigo invisible, aliado inesperado del hombre: los microorganismos causantes de la putrefacción y las enfermedades.	PL	Los invasores de Marte, a punto ya de domeñar la Tierra gracias a su superioridad tecnológica,	SG	El invasor de Marte, a punto ya de domeñar la Tierra gracias a su superioridad tecnológica,	Los invasores de Marte, a punto ya de domeñar la Tierra gracias a su superioridad tecnológica, caían fulminados por un enemigo invisible, aliado inesperado del hombre: los microorganismos causantes de la putrefacción y las enfermedades.	El invasor de Marte, a punto ya de domeñar la Tierra gracias a su superioridad tecnológica, caían fulminados por un enemigo invisible, aliado inesperado del hombre: los microorganismos causantes de la putrefacción y las enfermedades.	invasores	invasor	304	1	17	invasor
spa_0293	spa	SG	depende de sí mismo para lograr clasificarse y acompañar al FC Barcelona en la disputa de la final a cuatro.	SG	El igualadino, que lleva preparando este encuentro desde hace dos semanas y reservando a su capitán Santi Carda, con problemas físicos, para el partido,	PL	Los igualadinos, que llevan preparando este encuentro desde hace dos semanas y reservando a su capitán Santi Carda, con problemas físicos, para el partido,	El igualadino, que lleva preparando este encuentro desde hace dos semanas y reservando a su capitán Santi Carda, con problemas físicos, para el partido, depende de sí mismo para lograr clasificarse y acompañar al FC Barcelona en la disputa de la final a cuatro.	Los igualadinos, que llevan preparando este encuentro desde hace dos semanas y reservando a su capitán Santi Carda, con problemas físicos, para el partido, depende de sí mismo para lograr clasificarse y acompañar al FC Barcelona en la disputa de la final a cuatro.	igualadino	igualadinos	305	1	28	igualadino
spa_0293	spa	PL	dependen de ellos mismos para lograr clasificarse y acompañar al FC Barcelona en la disputa de la final a cuatro.	PL	Los igualadinos, que llevan preparando este encuentro desde hace dos semanas y reservando a su capitán Santi Carda, con problemas físicos, para el partido,	SG	El igualadino, que lleva preparando este encuentro desde hace dos semanas y reservando a su capitán Santi Carda, con problemas físicos, para el partido,	Los igualadinos, que llevan preparando este encuentro desde hace dos semanas y reservando a su capitán Santi Carda, con problemas físicos, para el partido, dependen de ellos mismos para lograr clasificarse y acompañar al FC Barcelona en la disputa de la final a cuatro.	El igualadino, que lleva preparando este encuentro desde hace dos semanas y reservando a su capitán Santi Carda, con problemas físicos, para el partido, dependen de ellos mismos para lograr clasificarse y acompañar al FC Barcelona en la disputa de la final a cuatro.	igualadinos	igualadino	305	1	28	igualadino
spa_0294	spa	SG	quita brillo a la victoria de Inglaterra, titula The Sunday Times.	SG	El disturbio de los aficionados	PL	Los disturbios de los aficionados	El disturbio de los aficionados quita brillo a la victoria de Inglaterra, titula The Sunday Times.	Los disturbios de los aficionados quita brillo a la victoria de Inglaterra, titula The Sunday Times.	disturbio	disturbios	306	1	4	disturbio
spa_0294	spa	PL	quitan brillo a la victoria de Inglaterra, titula The Sunday Times.	PL	Los disturbios de los aficionados	SG	El disturbio de los aficionados	Los disturbios de los aficionados quitan brillo a la victoria de Inglaterra, titula The Sunday Times.	El disturbio de los aficionados quitan brillo a la victoria de Inglaterra, titula The Sunday Times.	disturbios	disturbio	306	1	4	disturbio
spa_0295	spa	SG	configura un espacio fúnebre para cuando los restos de don Gonzalo llegaron al monasterio.	SG	Un arcosolio a modo de capilla, de trazas clásicas, decorada con todo el repertorio formal de este estilo,	PL	Siete arcosolios a modo de capillas, de trazas clásicas, decoradas con todo el repertorio formal de este estilo,	Un arcosolio a modo de capilla, de trazas clásicas, decorada con todo el repertorio formal de este estilo, configura un espacio fúnebre para cuando los restos de don Gonzalo llegaron al monasterio.	Siete arcosolios a modo de capillas, de trazas clásicas, decoradas con todo el repertorio formal de este estilo, configura un espacio fúnebre para cuando los restos de don Gonzalo llegaron al monasterio.	arcosolio	arcosolios	307	1	20	arcosolio
spa_0295	spa	PL	configuran un espacio fúnebre para cuando los restos de don Gonzalo llegaron al monasterio.	PL	Siete arcosolios a modo de capillas, de trazas clásicas, decoradas con todo el repertorio formal de este estilo,	SG	Un arcosolio a modo de capilla, de trazas clásicas, decorada con todo el repertorio formal de este estilo,	Siete arcosolios a modo de capillas, de trazas clásicas, decoradas con todo el repertorio formal de este estilo, configuran un espacio fúnebre para cuando los restos de don Gonzalo llegaron al monasterio.	Un arcosolio a modo de capilla, de trazas clásicas, decorada con todo el repertorio formal de este estilo, configuran un espacio fúnebre para cuando los restos de don Gonzalo llegaron al monasterio.	arcosolios	arcosolio	307	1	20	arcosolio
spa_0296	spa	SG	destina cada año unos 3.000 millones de pesos (316 millones de dólares) a la compra de granulados en distintas presentaciones.	SG	La ama de casa mexicana	PL	Las amas de casa mexicanas	La ama de casa mexicana destina cada año unos 3.000 millones de pesos (316 millones de dólares) a la compra de granulados en distintas presentaciones.	Las amas de casa mexicanas destina cada año unos 3.000 millones de pesos (316 millones de dólares) a la compra de granulados en distintas presentaciones.	ama	amas	308	1	4	ama
spa_0296	spa	PL	destinan cada año unos 3.000 millones de pesos (316 millones de dólares) a la compra de granulados en distintas presentaciones.	PL	Las amas de casa mexicanas	SG	La ama de casa mexicana	Las amas de casa mexicanas destinan cada año unos 3.000 millones de pesos (316 millones de dólares) a la compra de granulados en distintas presentaciones.	La ama de casa mexicana destinan cada año unos 3.000 millones de pesos (316 millones de dólares) a la compra de granulados en distintas presentaciones.	amas	ama	308	1	4	ama
spa_0297	spa	SG	logre acceder al mercado laboral.	SG	El secretario general de Empleo, Juan Chozas, dijo que hay que insistir en las políticas activas de empleo para conseguir que el colectivo con más problemas - parados de larga duración, mayores de 45 años y mujeres -	PL	El secretario general de Empleo, Juan Chozas, dijo que hay que insistir en las políticas activas de empleo para conseguir que los colectivos con más problemas - parados de larga duración, mayores de 45 años y mujeres -	El secretario general de Empleo, Juan Chozas, dijo que hay que insistir en las políticas activas de empleo para conseguir que el colectivo con más problemas - parados de larga duración, mayores de 45 años y mujeres - logre acceder al mercado laboral.	El secretario general de Empleo, Juan Chozas, dijo que hay que insistir en las políticas activas de empleo para conseguir que los colectivos con más problemas - parados de larga duración, mayores de 45 años y mujeres - logre acceder al mercado laboral.	colectivo	colectivos	309	1	17	colectivo
spa_0297	spa	PL	logren acceder al mercado laboral.	PL	El secretario general de Empleo, Juan Chozas, dijo que hay que insistir en las políticas activas de empleo para conseguir que los colectivos con más problemas - parados de larga duración, mayores de 45 años y mujeres -	SG	El secretario general de Empleo, Juan Chozas, dijo que hay que insistir en las políticas activas de empleo para conseguir que el colectivo con más problemas - parados de larga duración, mayores de 45 años y mujeres -	El secretario general de Empleo, Juan Chozas, dijo que hay que insistir en las políticas activas de empleo para conseguir que los colectivos con más problemas - parados de larga duración, mayores de 45 años y mujeres - logren acceder al mercado laboral.	El secretario general de Empleo, Juan Chozas, dijo que hay que insistir en las políticas activas de empleo para conseguir que el colectivo con más problemas - parados de larga duración, mayores de 45 años y mujeres - logren acceder al mercado laboral.	colectivos	colectivo	309	1	17	colectivo
spa_0298	spa	SG	posee 336 escaños en la cámara de Diputados y se espera que retenga la mayoría, aunque podría no renovar su cómoda mayoría absoluta de la actualidad.	SG	El partido de la coalición gubernamental (el Liberal Demócrata, Nuevo Conservador y Nuevo Komeito)	PL	Los tres partidos de la coalición gubernamental (el Liberal Demócrata, Nuevo Conservador y Nuevo Komeito)	El partido de la coalición gubernamental (el Liberal Demócrata, Nuevo Conservador y Nuevo Komeito) posee 336 escaños en la cámara de Diputados y se espera que retenga la mayoría, aunque podría no renovar su cómoda mayoría absoluta de la actualidad.	Los tres partidos de la coalición gubernamental (el Liberal Demócrata, Nuevo Conservador y Nuevo Komeito) posee 336 escaños en la cámara de Diputados y se espera que retenga la mayoría, aunque podría no renovar su cómoda mayoría absoluta de la actualidad.	partido	partidos	310	1	16	partido
spa_0298	spa	PL	poseen 336 escaños en la cámara de Diputados y se espera que retengan la mayoría, aunque podrían no renovar su cómoda mayoría absoluta de la actualidad.	PL	Los tres partidos de la coalición gubernamental (el Liberal Demócrata, Nuevo Conservador y Nuevo Komeito)	SG	El partido de la coalición gubernamental (el Liberal Demócrata, Nuevo Conservador y Nuevo Komeito)	Los tres partidos de la coalición gubernamental (el Liberal Demócrata, Nuevo Conservador y Nuevo Komeito) poseen 336 escaños en la cámara de Diputados y se espera que retengan la mayoría, aunque podrían no renovar su cómoda mayoría absoluta de la actualidad.	El partido de la coalición gubernamental (el Liberal Demócrata, Nuevo Conservador y Nuevo Komeito) poseen 336 escaños en la cámara de Diputados y se espera que retengan la mayoría, aunque podrían no renovar su cómoda mayoría absoluta de la actualidad.	partidos	partido	310	1	16	partido
spa_0299	spa	SG	peca de repetitivo, lo que no acusa el público, que la abruma con aplausos.	SG	El alarde por bulerías finales, a pesar de ser coherente,	PL	Los alardes por bulerías finales, a pesar de ser coherentes,	El alarde por bulerías finales, a pesar de ser coherente, peca de repetitivo, lo que no acusa el público, que la abruma con aplausos.	Los alardes por bulerías finales, a pesar de ser coherentes, peca de repetitivo, lo que no acusa el público, que la abruma con aplausos.	alarde	alardes	311	1	10	alarde
spa_0299	spa	PL	pecan de repetitivos, lo que no acusa el público, que la abruma con aplausos.	PL	Los alardes por bulerías finales, a pesar de ser coherentes,	SG	El alarde por bulerías finales, a pesar de ser coherente,	Los alardes por bulerías finales, a pesar de ser coherentes, pecan de repetitivos, lo que no acusa el público, que la abruma con aplausos.	El alarde por bulerías finales, a pesar de ser coherente, pecan de repetitivos, lo que no acusa el público, que la abruma con aplausos.	alardes	alarde	311	1	10	alarde
spa_0300	spa	SG	pierde.	SG	La concesionaria que graciosamente mantiene y explota estas vías - - el equivalente rodado del estanco o la administración de lotería de antaño - - jamás	PL	Las concesionarias que graciosamente mantienen y explotan estas vías - - el equivalente rodado del estanco o la administración de lotería de antaño - - jamás	La concesionaria que graciosamente mantiene y explota estas vías - - el equivalente rodado del estanco o la administración de lotería de antaño - - jamás pierde.	Las concesionarias que graciosamente mantienen y explotan estas vías - - el equivalente rodado del estanco o la administración de lotería de antaño - - jamás pierde.	concesionaria	concesionarias	312	1	26	concesionario
spa_0300	spa	PL	pierden.	PL	Las concesionarias que graciosamente mantienen y explotan estas vías - - el equivalente rodado del estanco o la administración de lotería de antaño - - jamás	SG	La concesionaria que graciosamente mantiene y explota estas vías - - el equivalente rodado del estanco o la administración de lotería de antaño - - jamás	Las concesionarias que graciosamente mantienen y explotan estas vías - - el equivalente rodado del estanco o la administración de lotería de antaño - - jamás pierden.	La concesionaria que graciosamente mantiene y explota estas vías - - el equivalente rodado del estanco o la administración de lotería de antaño - - jamás pierden.	concesionarias	concesionaria	312	1	26	concesionario
spa_0301	spa	SG	cristaliza de este modo, y puede no darse el solapamiento de orbitales, perdiéndose así uno de los requerimientos necesarios para la conductividad.	SG	Sin embargo, el complejo de metalomacrociclos no siempre	PL	Sin embargo, los complejos de metalomacrociclos no siempre	Sin embargo, el complejo de metalomacrociclos no siempre cristaliza de este modo, y puede no darse el solapamiento de orbitales, perdiéndose así uno de los requerimientos necesarios para la conductividad.	Sin embargo, los complejos de metalomacrociclos no siempre cristaliza de este modo, y puede no darse el solapamiento de orbitales, perdiéndose así uno de los requerimientos necesarios para la conductividad.	complejo	complejos	313	1	5	complejo
spa_0301	spa	PL	cristalizan de este modo, y puede no darse el solapamiento de orbitales, perdiéndose así uno de los requerimientos necesarios para la conductividad.	PL	Sin embargo, los complejos de metalomacrociclos no siempre	SG	Sin embargo, el complejo de metalomacrociclos no siempre	Sin embargo, los complejos de metalomacrociclos no siempre cristalizan de este modo, y puede no darse el solapamiento de orbitales, perdiéndose así uno de los requerimientos necesarios para la conductividad.	Sin embargo, el complejo de metalomacrociclos no siempre cristalizan de este modo, y puede no darse el solapamiento de orbitales, perdiéndose así uno de los requerimientos necesarios para la conductividad.	complejos	complejo	313	1	5	complejo
spa_0302	spa	SG	provendrá de los grupos terroristas, o de estados con políticas extremistas.	SG	La amenaza militar para Estados Unidos en el futuro, según Deichman y otros expertos del Pentágono y de la Agencia Central de Inteligencia (CIA),	PL	Las amenazas militares para Estados Unidos en el futuro, según Deichman y otros expertos del Pentágono y de la Agencia Central de Inteligencia (CIA),	La amenaza militar para Estados Unidos en el futuro, según Deichman y otros expertos del Pentágono y de la Agencia Central de Inteligencia (CIA), provendrá de los grupos terroristas, o de estados con políticas extremistas.	Las amenazas militares para Estados Unidos en el futuro, según Deichman y otros expertos del Pentágono y de la Agencia Central de Inteligencia (CIA), provendrá de los grupos terroristas, o de estados con políticas extremistas.	amenaza	amenazas	314	1	28	amenaza
spa_0302	spa	PL	provendrán de los grupos terroristas, o de estados con políticas extremistas.	PL	Las amenazas militares para Estados Unidos en el futuro, según Deichman y otros expertos del Pentágono y de la Agencia Central de Inteligencia (CIA),	SG	La amenaza militar para Estados Unidos en el futuro, según Deichman y otros expertos del Pentágono y de la Agencia Central de Inteligencia (CIA),	Las amenazas militares para Estados Unidos en el futuro, según Deichman y otros expertos del Pentágono y de la Agencia Central de Inteligencia (CIA), provendrán de los grupos terroristas, o de estados con políticas extremistas.	La amenaza militar para Estados Unidos en el futuro, según Deichman y otros expertos del Pentágono y de la Agencia Central de Inteligencia (CIA), provendrán de los grupos terroristas, o de estados con políticas extremistas.	amenazas	amenaza	314	1	28	amenaza
spa_0303	spa	SG	posa en tierra tras los dos meses del periodo de reproducción.	SG	Un estudio sueco ha demostrado que el animal raramente, si es que lo hace, se	PL	Un estudio sueco ha demostrado que los animales raramente, si es que lo hacen, se	Un estudio sueco ha demostrado que el animal raramente, si es que lo hace, se posa en tierra tras los dos meses del periodo de reproducción.	Un estudio sueco ha demostrado que los animales raramente, si es que lo hacen, se posa en tierra tras los dos meses del periodo de reproducción.	animal	animales	315	1	10	animal
spa_0303	spa	PL	posan en tierra tras los dos meses del periodo de reproducción.	PL	Un estudio sueco ha demostrado que los animales raramente, si es que lo hacen, se	SG	Un estudio sueco ha demostrado que el animal raramente, si es que lo hace, se	Un estudio sueco ha demostrado que los animales raramente, si es que lo hacen, se posan en tierra tras los dos meses del periodo de reproducción.	Un estudio sueco ha demostrado que el animal raramente, si es que lo hace, se posan en tierra tras los dos meses del periodo de reproducción.	animales	animal	315	1	10	animal
spa_0304	spa	SG	"subrayó que las dosis de la terapia ""deben individualizarse""."	SG	El responsable en urología y psiquiatría de la clínica	PL	Los responsables en urología y psiquiatría de la clínica	"El responsable en urología y psiquiatría de la clínica subrayó que las dosis de la terapia ""deben individualizarse""."	"Los responsables en urología y psiquiatría de la clínica subrayó que las dosis de la terapia ""deben individualizarse""."	responsable	responsables	316	1	8	responsable
spa_0304	spa	PL	"subrayaron que las dosis de la terapia ""deben individualizarse""."	PL	Los responsables en urología y psiquiatría de la clínica	SG	El responsable en urología y psiquiatría de la clínica	"Los responsables en urología y psiquiatría de la clínica subrayaron que las dosis de la terapia ""deben individualizarse""."	"El responsable en urología y psiquiatría de la clínica subrayaron que las dosis de la terapia ""deben individualizarse""."	responsables	responsable	316	1	8	responsable
