pair_id	language	target_number	continuation	good_prefix_type	good_prefix	bad_prefix_type	bad_prefix	good_sentence	bad_sentence	subject_good	subject_bad	source_idx	has_attractor	distance	subject_lemma
deu_0287	deu	SG	stattfindet.	SG	"Die Anlage verfügt über eine Sporthalle (""Alte Turnhalle"") und über eine Mehrzweckhalle (""Neue Turnhalle""), in denen regelmässig eine Veranstaltung von diversen Vereinen"	PL	"Die Anlage verfügt über eine Sporthalle (""Alte Turnhalle"") und über eine Mehrzweckhalle (""Neue Turnhalle""), in denen regelmässig Veranstaltungen von diversen Vereinen"	"Die Anlage verfügt über eine Sporthalle (""Alte Turnhalle"") und über eine Mehrzweckhalle (""Neue Turnhalle""), in denen regelmässig eine Veranstaltung von diversen Vereinen stattfindet."	"Die Anlage verfügt über eine Sporthalle (""Alte Turnhalle"") und über eine Mehrzweckhalle (""Neue Turnhalle""), in denen regelmässig Veranstaltungen von diversen Vereinen stattfindet."	Veranstaltung	Veranstaltungen	324	1	4	Veranstaltung
deu_0287	deu	PL	stattfinden.	PL	"Die Anlage verfügt über eine Sporthalle (""Alte Turnhalle"") und über eine Mehrzweckhalle (""Neue Turnhalle""), in denen regelmässig Veranstaltungen von diversen Vereinen"	SG	"Die Anlage verfügt über eine Sporthalle (""Alte Turnhalle"") und über eine Mehrzweckhalle (""Neue Turnhalle""), in denen regelmässig eine Veranstaltung von diversen Vereinen"	"Die Anlage verfügt über eine Sporthalle (""Alte Turnhalle"") und über eine Mehrzweckhalle (""Neue Turnhalle""), in denen regelmässig Veranstaltungen von diversen Vereinen stattfinden."	"Die Anlage verfügt über eine Sporthalle (""Alte Turnhalle"") und über eine Mehrzweckhalle (""Neue Turnhalle""), in denen regelmässig eine Veranstaltung von diversen Vereinen stattfinden."	Veranstaltungen	Veranstaltung	324	1	4	Veranstaltung
deu_0288	deu	SG	gehört prinzipiell nur der IHK an, überwiegt der handwerksähnliche Betriebsteil, liegt eine Doppelmitgliedschaft vor.	SG	Ein handwerksähnlicher Mischbetrieb (in Teil B2 des Anhangs zur HwO)	PL	Handwerksähnliche Mischbetriebe (in Teil B2 des Anhangs zur HwO)	Ein handwerksähnlicher Mischbetrieb (in Teil B2 des Anhangs zur HwO) gehört prinzipiell nur der IHK an, überwiegt der handwerksähnliche Betriebsteil, liegt eine Doppelmitgliedschaft vor.	Handwerksähnliche Mischbetriebe (in Teil B2 des Anhangs zur HwO) gehört prinzipiell nur der IHK an, überwiegt der handwerksähnliche Betriebsteil, liegt eine Doppelmitgliedschaft vor.	Mischbetrieb	Mischbetriebe	325	1	11	Mischbetrieb
deu_0288	deu	PL	gehören prinzipiell nur der IHK an, überwiegt der handwerksähnliche Betriebsteil, liegt eine Doppelmitgliedschaft vor.	PL	Handwerksähnliche Mischbetriebe (in Teil B2 des Anhangs zur HwO)	SG	Ein handwerksähnlicher Mischbetrieb (in Teil B2 des Anhangs zur HwO)	Handwerksähnliche Mischbetriebe (in Teil B2 des Anhangs zur HwO) gehören prinzipiell nur der IHK an, überwiegt der handwerksähnliche Betriebsteil, liegt eine Doppelmitgliedschaft vor.	Ein handwerksähnlicher Mischbetrieb (in Teil B2 des Anhangs zur HwO) gehören prinzipiell nur der IHK an, überwiegt der handwerksähnliche Betriebsteil, liegt eine Doppelmitgliedschaft vor.	Mischbetriebe	Mischbetrieb	325	1	11	Mischbetrieb
deu_0289	deu	SG	deutet darauf hin, dass die Seitenplanken in der Folgezeit direkt an dem Steven befestigt wurden, so dass das Querbrett entfiel.	SG	Eine Felszeichnung aus Kårstad (Nordfjord)	PL	Felszeichnungen aus Kårstad (Nordfjord)	Eine Felszeichnung aus Kårstad (Nordfjord) deutet darauf hin, dass die Seitenplanken in der Folgezeit direkt an dem Steven befestigt wurden, so dass das Querbrett entfiel.	Felszeichnungen aus Kårstad (Nordfjord) deutet darauf hin, dass die Seitenplanken in der Folgezeit direkt an dem Steven befestigt wurden, so dass das Querbrett entfiel.	Felszeichnung	Felszeichnungen	326	1	6	Felszeichnungen
deu_0289	deu	PL	deuten darauf hin, dass die Seitenplanken in der Folgezeit direkt an dem Steven befestigt wurden, so dass das Querbrett entfiel.	PL	Felszeichnungen aus Kårstad (Nordfjord)	SG	Eine Felszeichnung aus Kårstad (Nordfjord)	Felszeichnungen aus Kårstad (Nordfjord) deuten darauf hin, dass die Seitenplanken in der Folgezeit direkt an dem Steven befestigt wurden, so dass das Querbrett entfiel.	Eine Felszeichnung aus Kårstad (Nordfjord) deuten darauf hin, dass die Seitenplanken in der Folgezeit direkt an dem Steven befestigt wurden, so dass das Querbrett entfiel.	Felszeichnungen	Felszeichnung	326	1	6	Felszeichnungen
deu_0291	deu	SG	presst Wasser in den Zentralzylinder -- Wurzeldruck entsteht.	SG	Eine Durchlasszelle der Endodermis	PL	Durchlasszellen der Endodermis	Eine Durchlasszelle der Endodermis presst Wasser in den Zentralzylinder -- Wurzeldruck entsteht.	Durchlasszellen der Endodermis presst Wasser in den Zentralzylinder -- Wurzeldruck entsteht.	Durchlasszelle	Durchlasszellen	328	1	3	Durchlasszellen
deu_0291	deu	PL	pressen Wasser in den Zentralzylinder -- Wurzeldruck entsteht.	PL	Durchlasszellen der Endodermis	SG	Eine Durchlasszelle der Endodermis	Durchlasszellen der Endodermis pressen Wasser in den Zentralzylinder -- Wurzeldruck entsteht.	Eine Durchlasszelle der Endodermis pressen Wasser in den Zentralzylinder -- Wurzeldruck entsteht.	Durchlasszellen	Durchlasszelle	328	1	3	Durchlasszellen
deu_0293	deu	SG	behauptet, es bestehe ``kein Zusammenhang'' zwischen dem Kanzler-Besuch und der Wiederaufnahme der Militärbeziehungen.	SG	"Ein Mitglied der Delegation von Jörg Schönbohm, Staatssekretär im Verteidigungsministerium und ""Pfadfinder"" für Kohl,"	PL	"Mitglieder der Delegation von Jörg Schönbohm, Staatssekretär im Verteidigungsministerium und ""Pfadfinder"" für Kohl,"	"Ein Mitglied der Delegation von Jörg Schönbohm, Staatssekretär im Verteidigungsministerium und ""Pfadfinder"" für Kohl, behauptet, es bestehe ``kein Zusammenhang'' zwischen dem Kanzler-Besuch und der Wiederaufnahme der Militärbeziehungen."	"Mitglieder der Delegation von Jörg Schönbohm, Staatssekretär im Verteidigungsministerium und ""Pfadfinder"" für Kohl, behauptet, es bestehe ``kein Zusammenhang'' zwischen dem Kanzler-Besuch und der Wiederaufnahme der Militärbeziehungen."	Mitglied	Mitglieder	331	1	18	Mitglied
deu_0293	deu	PL	behaupten, es bestehe ``kein Zusammenhang'' zwischen dem Kanzler-Besuch und der Wiederaufnahme der Militärbeziehungen.	PL	"Mitglieder der Delegation von Jörg Schönbohm, Staatssekretär im Verteidigungsministerium und ""Pfadfinder"" für Kohl,"	SG	"Ein Mitglied der Delegation von Jörg Schönbohm, Staatssekretär im Verteidigungsministerium und ""Pfadfinder"" für Kohl,"	"Mitglieder der Delegation von Jörg Schönbohm, Staatssekretär im Verteidigungsministerium und ""Pfadfinder"" für Kohl, behaupten, es bestehe ``kein Zusammenhang'' zwischen dem Kanzler-Besuch und der Wiederaufnahme der Militärbeziehungen."	"Ein Mitglied der Delegation von Jörg Schönbohm, Staatssekretär im Verteidigungsministerium und ""Pfadfinder"" für Kohl, behaupten, es bestehe ``kein Zusammenhang'' zwischen dem Kanzler-Besuch und der Wiederaufnahme der Militärbeziehungen."	Mitglieder	Mitglied	331	1	18	Mitglied
deu_0294	deu	SG	schrumpfte dadurch stärker als seine Schulden.	SG	Der Vermögenswert der Finanzinstitute	PL	Die Vermögenswerte der Finanzinstitute	Der Vermögenswert der Finanzinstitute schrumpfte dadurch stärker als seine Schulden.	Die Vermögenswerte der Finanzinstitute schrumpfte dadurch stärker als seine Schulden.	Vermögenswert	Vermögenswerte	332	1	3	Vermögenswert
deu_0294	deu	PL	schrumpften dadurch stärker als ihre Schulden.	PL	Die Vermögenswerte der Finanzinstitute	SG	Der Vermögenswert der Finanzinstitute	Die Vermögenswerte der Finanzinstitute schrumpften dadurch stärker als ihre Schulden.	Der Vermögenswert der Finanzinstitute schrumpften dadurch stärker als ihre Schulden.	Vermögenswerte	Vermögenswert	332	1	3	Vermögenswert
deu_0295	deu	SG	entstand durch Erosion, da der Karst den Regen nicht speichern kann und Karren bildet, die sich zu Gravinen erweiterten und Höhlen wie die Grotten von Castallana schufen.	SG	Die bis zu 200 m tiefe Schlucht auf den Terrassen der Murgia, die sich zu dem Golf hin absenkt,	PL	Die bis zu 200 m tiefen Schluchten auf den Terrassen der Murgia, die sich zu dem Golf hin absenken,	Die bis zu 200 m tiefe Schlucht auf den Terrassen der Murgia, die sich zu dem Golf hin absenkt, entstand durch Erosion, da der Karst den Regen nicht speichern kann und Karren bildet, die sich zu Gravinen erweiterten und Höhlen wie die Grotten von Castallana schufen.	Die bis zu 200 m tiefen Schluchten auf den Terrassen der Murgia, die sich zu dem Golf hin absenken, entstand durch Erosion, da der Karst den Regen nicht speichern kann und Karren bildet, die sich zu Gravinen erweiterten und Höhlen wie die Grotten von Castallana schufen.	Schlucht	Schluchten	333	1	15	Schlucht
deu_0295	deu	PL	entstanden durch Erosion, da der Karst den Regen nicht speichern kann und Karren bildet, die sich zu Gravinen erweiterten und Höhlen wie die Grotten von Castallana schufen.	PL	Die bis zu 200 m tiefen Schluchten auf den Terrassen der Murgia, die sich zu dem Golf hin absenken,	SG	Die bis zu 200 m tiefe Schlucht auf den Terrassen der Murgia, die sich zu dem Golf hin absenkt,	Die bis zu 200 m tiefen Schluchten auf den Terrassen der Murgia, die sich zu dem Golf hin absenken, entstanden durch Erosion, da der Karst den Regen nicht speichern kann und Karren bildet, die sich zu Gravinen erweiterten und Höhlen wie die Grotten von Castallana schufen.	Die bis zu 200 m tiefe Schlucht auf den Terrassen der Murgia, die sich zu dem Golf hin absenkt, entstanden durch Erosion, da der Karst den Regen nicht speichern kann und Karren bildet, die sich zu Gravinen erweiterten und Höhlen wie die Grotten von Castallana schufen.	Schluchten	Schlucht	333	1	15	Schlucht
deu_0296	deu	SG	könnten Blickwinkel überbetont werden, weil die Rolle überstark repräsentiert wird.	SG	Insbesondere, wenn sich ein Gruppenmitglied stark in Temperament und Orientierung (introvertiert, extrovertiert) unterscheidet,	PL	Insbesondere, wenn sich Gruppenmitglieder stark in Temperament und Orientierung (introvertiert, extrovertiert) unterscheiden,	Insbesondere, wenn sich ein Gruppenmitglied stark in Temperament und Orientierung (introvertiert, extrovertiert) unterscheidet, könnten Blickwinkel überbetont werden, weil die Rolle überstark repräsentiert wird.	Insbesondere, wenn sich Gruppenmitglieder stark in Temperament und Orientierung (introvertiert, extrovertiert) unterscheiden, könnten Blickwinkel überbetont werden, weil die Rolle überstark repräsentiert wird.	Gruppenmitglied	Gruppenmitglieder	334	1	13	Gruppenmitglied
deu_0296	deu	PL	könnten Blickwinkel überbetont werden, weil die Rolle überstark repräsentiert wird.	PL	Insbesondere, wenn sich Gruppenmitglieder stark in Temperament und Orientierung (introvertiert, extrovertiert) unterscheiden,	SG	Insbesondere, wenn sich ein Gruppenmitglied stark in Temperament und Orientierung (introvertiert, extrovertiert) unterscheidet,	Insbesondere, wenn sich Gruppenmitglieder stark in Temperament und Orientierung (introvertiert, extrovertiert) unterscheiden, könnten Blickwinkel überbetont werden, weil die Rolle überstark repräsentiert wird.	Insbesondere, wenn sich ein Gruppenmitglied stark in Temperament und Orientierung (introvertiert, extrovertiert) unterscheidet, könnten Blickwinkel überbetont werden, weil die Rolle überstark repräsentiert wird.	Gruppenmitglieder	Gruppenmitglied	334	1	13	Gruppenmitglied
deu_0297	deu	SG	blieb vorerst erfolglos.	SG	Die Bemühung des Vaters, ihr den Doktortitel der Universität Padua in Theologie zu verschaffen,	PL	Die Bemühungen des Vaters, ihr den Doktortitel der Universität Padua in Theologie zu verschaffen,	Die Bemühung des Vaters, ihr den Doktortitel der Universität Padua in Theologie zu verschaffen, blieb vorerst erfolglos.	Die Bemühungen des Vaters, ihr den Doktortitel der Universität Padua in Theologie zu verschaffen, blieb vorerst erfolglos.	Bemühung	Bemühungen	335	1	15	Bemühung
deu_0297	deu	PL	blieben vorerst erfolglos.	PL	Die Bemühungen des Vaters, ihr den Doktortitel der Universität Padua in Theologie zu verschaffen,	SG	Die Bemühung des Vaters, ihr den Doktortitel der Universität Padua in Theologie zu verschaffen,	Die Bemühungen des Vaters, ihr den Doktortitel der Universität Padua in Theologie zu verschaffen, blieben vorerst erfolglos.	Die Bemühung des Vaters, ihr den Doktortitel der Universität Padua in Theologie zu verschaffen, blieben vorerst erfolglos.	Bemühungen	Bemühung	335	1	15	Bemühung
deu_0298	deu	SG	floss später beim Bau der Treidelbahn am Teltowkanal und auch bei der Schleusentreppe Niederfinow ein.	SG	Die Erfahrung aus diesen Versuchen	PL	Die Erfahrungen aus diesen Versuchen	Die Erfahrung aus diesen Versuchen floss später beim Bau der Treidelbahn am Teltowkanal und auch bei der Schleusentreppe Niederfinow ein.	Die Erfahrungen aus diesen Versuchen floss später beim Bau der Treidelbahn am Teltowkanal und auch bei der Schleusentreppe Niederfinow ein.	Erfahrung	Erfahrungen	336	1	4	Erfahrung
deu_0298	deu	PL	flossen später beim Bau der Treidelbahn am Teltowkanal und auch bei der Schleusentreppe Niederfinow ein.	PL	Die Erfahrungen aus diesen Versuchen	SG	Die Erfahrung aus diesen Versuchen	Die Erfahrungen aus diesen Versuchen flossen später beim Bau der Treidelbahn am Teltowkanal und auch bei der Schleusentreppe Niederfinow ein.	Die Erfahrung aus diesen Versuchen flossen später beim Bau der Treidelbahn am Teltowkanal und auch bei der Schleusentreppe Niederfinow ein.	Erfahrungen	Erfahrung	336	1	4	Erfahrung
deu_0300	deu	SG	spiegelte seine Erfahrungen und Erlebnisse während seines Aufenthalts in der französischen Kolonie Französisch - Nordafrika, zu der das heutige Algerien gehörte, wieder.	SG	Jedes dieser Werke	PL	Zahlreiche dieser Werke	Jedes dieser Werke spiegelte seine Erfahrungen und Erlebnisse während seines Aufenthalts in der französischen Kolonie Französisch - Nordafrika, zu der das heutige Algerien gehörte, wieder.	Zahlreiche dieser Werke spiegelte seine Erfahrungen und Erlebnisse während seines Aufenthalts in der französischen Kolonie Französisch - Nordafrika, zu der das heutige Algerien gehörte, wieder.	Werk	Zahlreiche	338	1	3	zahlreich
deu_0300	deu	PL	spiegelten seine Erfahrungen und Erlebnisse während seines Aufenthalts in der französischen Kolonie Französisch - Nordafrika, zu der das heutige Algerien gehörte, wieder.	PL	Zahlreiche dieser Werke	SG	Jedes dieser Werke	Zahlreiche dieser Werke spiegelten seine Erfahrungen und Erlebnisse während seines Aufenthalts in der französischen Kolonie Französisch - Nordafrika, zu der das heutige Algerien gehörte, wieder.	Jedes dieser Werke spiegelten seine Erfahrungen und Erlebnisse während seines Aufenthalts in der französischen Kolonie Französisch - Nordafrika, zu der das heutige Algerien gehörte, wieder.	Zahlreiche	Werk	338	1	3	zahlreich
deu_0301	deu	SG	"ergab für den Vernehmungsbeamten folgenden Eindruck: ""Rauff hat seine Organisation des politischen Verbrechertums stromlinienförmig perfektioniert und ist darauf stolz."""	SG	Das Verhör Rauffs während der Internierung	PL	Die Verhöre Rauffs während der Internierung	"Das Verhör Rauffs während der Internierung ergab für den Vernehmungsbeamten folgenden Eindruck: ""Rauff hat seine Organisation des politischen Verbrechertums stromlinienförmig perfektioniert und ist darauf stolz."""	"Die Verhöre Rauffs während der Internierung ergab für den Vernehmungsbeamten folgenden Eindruck: ""Rauff hat seine Organisation des politischen Verbrechertums stromlinienförmig perfektioniert und ist darauf stolz."""	Verhör	Verhöre	340	1	5	Verhör
deu_0301	deu	PL	"ergaben für den Vernehmungsbeamten folgenden Eindruck: ""Rauff hat seine Organisation des politischen Verbrechertums stromlinienförmig perfektioniert und ist darauf stolz."""	PL	Die Verhöre Rauffs während der Internierung	SG	Das Verhör Rauffs während der Internierung	"Die Verhöre Rauffs während der Internierung ergaben für den Vernehmungsbeamten folgenden Eindruck: ""Rauff hat seine Organisation des politischen Verbrechertums stromlinienförmig perfektioniert und ist darauf stolz."""	"Das Verhör Rauffs während der Internierung ergaben für den Vernehmungsbeamten folgenden Eindruck: ""Rauff hat seine Organisation des politischen Verbrechertums stromlinienförmig perfektioniert und ist darauf stolz."""	Verhöre	Verhör	340	1	5	Verhör
deu_0302	deu	SG	bestätigte dies.	SG	Der folgende Verlust der HMS Triumph bei Anzac Cove und der HMS Majestic bei Cape Helles, der von SM U 21 torpediert wurde,	PL	Die folgenden Verluste der HMS Triumph bei Anzac Cove und der HMS Majestic bei Cape Helles, die beide von SM U 21 torpediert wurden,	Der folgende Verlust der HMS Triumph bei Anzac Cove und der HMS Majestic bei Cape Helles, der von SM U 21 torpediert wurde, bestätigte dies.	Die folgenden Verluste der HMS Triumph bei Anzac Cove und der HMS Majestic bei Cape Helles, die beide von SM U 21 torpediert wurden, bestätigte dies.	Verlust	Verluste	341	1	24	Verlust
deu_0302	deu	PL	bestätigten dies.	PL	Die folgenden Verluste der HMS Triumph bei Anzac Cove und der HMS Majestic bei Cape Helles, die beide von SM U 21 torpediert wurden,	SG	Der folgende Verlust der HMS Triumph bei Anzac Cove und der HMS Majestic bei Cape Helles, der von SM U 21 torpediert wurde,	Die folgenden Verluste der HMS Triumph bei Anzac Cove und der HMS Majestic bei Cape Helles, die beide von SM U 21 torpediert wurden, bestätigten dies.	Der folgende Verlust der HMS Triumph bei Anzac Cove und der HMS Majestic bei Cape Helles, der von SM U 21 torpediert wurde, bestätigten dies.	Verluste	Verlust	341	1	24	Verlust
deu_0303	deu	SG	sinkt.	SG	So gibt es Zuzüge in attraktivere Wohnlagen und neue Baugebiete, während die Bevölkerungszahl in den Plattenbaugebieten des Großen Dreeschs, Neu Zippendorfs und des Mueßer Holzes überdurchschnittlich stark	PL	So gibt es Zuzüge in attraktivere Wohnlagen und neue Baugebiete, während die Bevölkerungszahlen in den Plattenbaugebieten des Großen Dreeschs, Neu Zippendorfs und des Mueßer Holzes überdurchschnittlich stark	So gibt es Zuzüge in attraktivere Wohnlagen und neue Baugebiete, während die Bevölkerungszahl in den Plattenbaugebieten des Großen Dreeschs, Neu Zippendorfs und des Mueßer Holzes überdurchschnittlich stark sinkt.	So gibt es Zuzüge in attraktivere Wohnlagen und neue Baugebiete, während die Bevölkerungszahlen in den Plattenbaugebieten des Großen Dreeschs, Neu Zippendorfs und des Mueßer Holzes überdurchschnittlich stark sinkt.	Bevölkerungszahl	Bevölkerungszahlen	342	1	16	Bevölkerungszahl
deu_0303	deu	PL	sinken.	PL	So gibt es Zuzüge in attraktivere Wohnlagen und neue Baugebiete, während die Bevölkerungszahlen in den Plattenbaugebieten des Großen Dreeschs, Neu Zippendorfs und des Mueßer Holzes überdurchschnittlich stark	SG	So gibt es Zuzüge in attraktivere Wohnlagen und neue Baugebiete, während die Bevölkerungszahl in den Plattenbaugebieten des Großen Dreeschs, Neu Zippendorfs und des Mueßer Holzes überdurchschnittlich stark	So gibt es Zuzüge in attraktivere Wohnlagen und neue Baugebiete, während die Bevölkerungszahlen in den Plattenbaugebieten des Großen Dreeschs, Neu Zippendorfs und des Mueßer Holzes überdurchschnittlich stark sinken.	So gibt es Zuzüge in attraktivere Wohnlagen und neue Baugebiete, während die Bevölkerungszahl in den Plattenbaugebieten des Großen Dreeschs, Neu Zippendorfs und des Mueßer Holzes überdurchschnittlich stark sinken.	Bevölkerungszahlen	Bevölkerungszahl	342	1	16	Bevölkerungszahl
deu_0304	deu	SG	"benötigt Wärme und Energie in der Größenordnung einer Stadt wie Hannover"", sagt Uwe Ilgemann vom Öko-Institut Freiburg."	SG	"""Die Einrichtung der evangelischen Kirche"	PL	"""Die Einrichtungen der evangelischen Kirche"	"""Die Einrichtung der evangelischen Kirche benötigt Wärme und Energie in der Größenordnung einer Stadt wie Hannover"", sagt Uwe Ilgemann vom Öko-Institut Freiburg."	"""Die Einrichtungen der evangelischen Kirche benötigt Wärme und Energie in der Größenordnung einer Stadt wie Hannover"", sagt Uwe Ilgemann vom Öko-Institut Freiburg."	Einrichtung	Einrichtungen	343	1	4	Einrichtung
deu_0304	deu	PL	"benötigen Wärme und Energie in der Größenordnung einer Stadt wie Hannover"", sagt Uwe Ilgemann vom Öko-Institut Freiburg."	PL	"""Die Einrichtungen der evangelischen Kirche"	SG	"""Die Einrichtung der evangelischen Kirche"	"""Die Einrichtungen der evangelischen Kirche benötigen Wärme und Energie in der Größenordnung einer Stadt wie Hannover"", sagt Uwe Ilgemann vom Öko-Institut Freiburg."	"""Die Einrichtung der evangelischen Kirche benötigen Wärme und Energie in der Größenordnung einer Stadt wie Hannover"", sagt Uwe Ilgemann vom Öko-Institut Freiburg."	Einrichtungen	Einrichtung	343	1	4	Einrichtung
deu_0305	deu	SG	bewohnte.	SG	Die Polen, Ruthene und Juden machten den größten Anteil aus, wobei erstere weitgehend den westlichen Landesteil, der Ruthene dagegen in dem überwiegenden Maße den östlichen Landesteil (Ruthenien)	PL	Die Polen, Ruthenen und Juden machten den größten Anteil aus, wobei erstere weitgehend den westlichen Landesteil, die Ruthenen dagegen in dem überwiegenden Maße den östlichen Landesteil (Ruthenien)	Die Polen, Ruthene und Juden machten den größten Anteil aus, wobei erstere weitgehend den westlichen Landesteil, der Ruthene dagegen in dem überwiegenden Maße den östlichen Landesteil (Ruthenien) bewohnte.	Die Polen, Ruthenen und Juden machten den größten Anteil aus, wobei erstere weitgehend den westlichen Landesteil, die Ruthenen dagegen in dem überwiegenden Maße den östlichen Landesteil (Ruthenien) bewohnte.	Ruthene	Ruthenen	345	1	12	Ruthenen
deu_0305	deu	PL	bewohnten.	PL	Die Polen, Ruthenen und Juden machten den größten Anteil aus, wobei erstere weitgehend den westlichen Landesteil, die Ruthenen dagegen in dem überwiegenden Maße den östlichen Landesteil (Ruthenien)	SG	Die Polen, Ruthene und Juden machten den größten Anteil aus, wobei erstere weitgehend den westlichen Landesteil, der Ruthene dagegen in dem überwiegenden Maße den östlichen Landesteil (Ruthenien)	Die Polen, Ruthenen und Juden machten den größten Anteil aus, wobei erstere weitgehend den westlichen Landesteil, die Ruthenen dagegen in dem überwiegenden Maße den östlichen Landesteil (Ruthenien) bewohnten.	Die Polen, Ruthene und Juden machten den größten Anteil aus, wobei erstere weitgehend den westlichen Landesteil, der Ruthene dagegen in dem überwiegenden Maße den östlichen Landesteil (Ruthenien) bewohnten.	Ruthenen	Ruthene	345	1	12	Ruthenen
deu_0306	deu	SG	entscheidet jetzt eher anhand von Sachfragen.	SG	"Ein Mischling, der bisher gegen die ""Schwarzen"" im ANC stimmte,"	PL	"Mischlinge, die bisher gegen die ""Schwarzen"" im ANC stimmten,"	"Ein Mischling, der bisher gegen die ""Schwarzen"" im ANC stimmte, entscheidet jetzt eher anhand von Sachfragen."	"Mischlinge, die bisher gegen die ""Schwarzen"" im ANC stimmten, entscheidet jetzt eher anhand von Sachfragen."	Mischling	Mischlinge	346	1	14	Mischling
deu_0306	deu	PL	entscheiden jetzt eher anhand von Sachfragen.	PL	"Mischlinge, die bisher gegen die ""Schwarzen"" im ANC stimmten,"	SG	"Ein Mischling, der bisher gegen die ""Schwarzen"" im ANC stimmte,"	"Mischlinge, die bisher gegen die ""Schwarzen"" im ANC stimmten, entscheiden jetzt eher anhand von Sachfragen."	"Ein Mischling, der bisher gegen die ""Schwarzen"" im ANC stimmte, entscheiden jetzt eher anhand von Sachfragen."	Mischlinge	Mischling	346	1	14	Mischling
deu_0307	deu	SG	akzeptiert den KCTU nicht.	SG	Der Chef der Industrie -- und Unternehmerverbände	PL	Die Chefs der Industrie -- und Unternehmerverbände	Der Chef der Industrie -- und Unternehmerverbände akzeptiert den KCTU nicht.	Die Chefs der Industrie -- und Unternehmerverbände akzeptiert den KCTU nicht.	Chef	Chefs	347	1	6	Chef
deu_0307	deu	PL	akzeptieren den KCTU nicht.	PL	Die Chefs der Industrie -- und Unternehmerverbände	SG	Der Chef der Industrie -- und Unternehmerverbände	Die Chefs der Industrie -- und Unternehmerverbände akzeptieren den KCTU nicht.	Der Chef der Industrie -- und Unternehmerverbände akzeptieren den KCTU nicht.	Chefs	Chef	347	1	6	Chef
deu_0309	deu	SG	erhält 3 % Zinsen auf Guthaben von 3.000 bis 5.000 Pfund, wenn er die kostenlose Option Vantage wählt.	SG	Ein Kunde der Bank of Scotland	PL	Kunden der Bank of Scotland	Ein Kunde der Bank of Scotland erhält 3 % Zinsen auf Guthaben von 3.000 bis 5.000 Pfund, wenn er die kostenlose Option Vantage wählt.	Kunden der Bank of Scotland erhält 3 % Zinsen auf Guthaben von 3.000 bis 5.000 Pfund, wenn er die kostenlose Option Vantage wählt.	Kunde	Kunden	349	1	5	Kunde
deu_0309	deu	PL	erhalten 3 % Zinsen auf Guthaben von 3.000 bis 5.000 Pfund, wenn sie die kostenlose Option Vantage wählen.	PL	Kunden der Bank of Scotland	SG	Ein Kunde der Bank of Scotland	Kunden der Bank of Scotland erhalten 3 % Zinsen auf Guthaben von 3.000 bis 5.000 Pfund, wenn sie die kostenlose Option Vantage wählen.	Ein Kunde der Bank of Scotland erhalten 3 % Zinsen auf Guthaben von 3.000 bis 5.000 Pfund, wenn sie die kostenlose Option Vantage wählen.	Kunden	Kunde	349	1	5	Kunde
deu_0310	deu	SG	entferne.	SG	Im Zusammenwirken mit anderen stilistischen Eigenheiten – sperrigen Parenthesen, überflüssigen Reihungen, Parallelismen, mehrfachen Attribuierungen – führt die Tendenz zur Metaphorisierung zu einer 'Poetisierung' des Themas, wodurch sich der Text fast zwangsläufig von ihrem meist erfreulich klar definierten Ausgangspunkt	PL	Im Zusammenwirken mit anderen stilistischen Eigenheiten – sperrigen Parenthesen, überflüssigen Reihungen, Parallelismen, mehrfachen Attribuierungen – führt die Tendenz zur Metaphorisierung zu einer 'Poetisierung' des Themas, wodurch sich die Texte fast zwangsläufig von ihrem meist erfreulich klar definierten Ausgangspunkt	Im Zusammenwirken mit anderen stilistischen Eigenheiten – sperrigen Parenthesen, überflüssigen Reihungen, Parallelismen, mehrfachen Attribuierungen – führt die Tendenz zur Metaphorisierung zu einer 'Poetisierung' des Themas, wodurch sich der Text fast zwangsläufig von ihrem meist erfreulich klar definierten Ausgangspunkt entferne.	Im Zusammenwirken mit anderen stilistischen Eigenheiten – sperrigen Parenthesen, überflüssigen Reihungen, Parallelismen, mehrfachen Attribuierungen – führt die Tendenz zur Metaphorisierung zu einer 'Poetisierung' des Themas, wodurch sich die Texte fast zwangsläufig von ihrem meist erfreulich klar definierten Ausgangspunkt entferne.	Text	Texte	350	1	10	Text
