sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
The paper found at headquarters of the Mukhabarat, Iraq 's secret police, shows that an entourage from Al Qaeda group was sent to the Iraqi capital in March 1998 from Sudan.	show				paper		{'lemma': 'paper', 'Number': 'Sing'}	NOUN	shows				13	[]	"{'sent_id': 'weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0145', 'text': ""The papers found at headquarters of the Mukhabarat, Iraq's secret police, show that an entourage from Al Qaeda group was sent to the Iraqi capital in March 1998 from Sudan."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0204', 'extended_role': 'sg'}"	show	SG -> PL	The paper found at headquarters of the Mukhabarat, Iraq 's secret police,	The paper found at headquarters of the Mukhabarat, Iraq 's secret police, show that an entourage from Al Qaeda group was sent to the Iraqi capital in March 1998 from Sudan.	[]	[]	0	0	0	False	False	False	0.0723848560334296	SV-#	eng	SG	PL	SV	verb	+
The papers found at headquarters of the Mukhabarat, Iraq 's secret police, show that an entourage from Al Qaeda group was sent to the Iraqi capital in March 1998 from Sudan.	show				papers		{'Number': 'Plur', 'lemma': 'paper'}	NOUN	show				13	[]	"{'sent_id': 'weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0145', 'text': ""The papers found at headquarters of the Mukhabarat, Iraq's secret police, show that an entourage from Al Qaeda group was sent to the Iraqi capital in March 1998 from Sudan."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0204', 'extended_role': 'pl'}"	shows	PL -> SG	The papers found at headquarters of the Mukhabarat, Iraq 's secret police,	The papers found at headquarters of the Mukhabarat, Iraq 's secret police, shows that an entourage from Al Qaeda group was sent to the Iraqi capital in March 1998 from Sudan.	[]	[]	0	0	0	False	False	False	0.0723848560334296	SV-#	eng	PL	SG	SV	verb	+
"The danger implicit in any attack upon that nation, however, seems to significantly offset whatever gains could be made in the so-called ""War on Terror."""	seem				danger		{'lemma': 'danger', 'Number': 'Sing'}	NOUN	seems				11	[]	"{'sent_id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0120', 'text': 'The dangers implicit in any attack upon that nation, however, seem to significantly offset whatever gains could be made in the so-called ""War on Terror.""', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0205', 'extended_role': 'sg'}"	seem	SG -> PL	The danger implicit in any attack upon that nation, however,	"The danger implicit in any attack upon that nation, however, seem to significantly offset whatever gains could be made in the so-called ""War on Terror."""	[]	[]	0	0	0	False	False	False	0.048256570688953	SV-#	eng	SG	PL	SV	verb	+
"The dangers implicit in any attack upon that nation, however, seem to significantly offset whatever gains could be made in the so-called ""War on Terror."""	seem				dangers		{'Number': 'Plur', 'lemma': 'danger'}	NOUN	seem				11	[]	"{'sent_id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0120', 'text': 'The dangers implicit in any attack upon that nation, however, seem to significantly offset whatever gains could be made in the so-called ""War on Terror.""', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0205', 'extended_role': 'pl'}"	seems	PL -> SG	The dangers implicit in any attack upon that nation, however,	"The dangers implicit in any attack upon that nation, however, seems to significantly offset whatever gains could be made in the so-called ""War on Terror."""	[]	[]	0	0	0	False	False	False	0.048256570688953	SV-#	eng	PL	SG	SV	verb	+
An Indoor cat that is well cared for typically lives 11-15 years.	live				cat		{'lemma': 'cat', 'Number': 'Sing'}	NOUN	lives				7	[]	{'sent_id': 'answers-20111108105919AAHXkZF_ans-0010', 'text': 'Indoor cats that are well cared for typically live 11-15 years.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0206', 'extended_role': 'sg'}	live	SG -> PL	An Indoor cat that is well cared for typically	An Indoor cat that is well cared for typically live 11-15 years.	[]	[]	0	0	0	False	False	False	0.0121143721926127	SV-#	eng	SG	PL	SV	verb	+
Indoor cats that are well cared for typically live 11-15 years.	live				cats		{'Number': 'Plur', 'lemma': 'cat'}	NOUN	live				7	[]	{'sent_id': 'answers-20111108105919AAHXkZF_ans-0010', 'text': 'Indoor cats that are well cared for typically live 11-15 years.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0206', 'extended_role': 'pl'}	lives	PL -> SG	Indoor cats that are well cared for typically	Indoor cats that are well cared for typically lives 11-15 years.	[]	[]	0	0	0	False	False	False	0.0121143721926127	SV-#	eng	PL	SG	SV	verb	+
The police force in the Indian capital Delhi says they have arrested the suspected co-ordinator and financier of last month 's deadly bomb blasts in the city.	say				police force		{'lemma': 'police', 'Number': 'Sing'}	NOUN	says				6	[]	"{'sent_id': 'newsgroup-groups.google.com_IndiaNewsWindow_8945cbef01f41435_ENG_20051113_092500-0002', 'newpar id': 'newsgroup-groups.google.com_IndiaNewsWindow_8945cbef01f41435_ENG_20051113_092500-p0002', 'text': ""Police in the Indian capital Delhi say they have arrested the suspected co-ordinator and financier of last month's deadly bomb blasts in the city."", 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0207', 'extended_role': 'sg'}"	say	SG -> PL	The police force in the Indian capital Delhi	The police force in the Indian capital Delhi say they have arrested the suspected co-ordinator and financier of last month 's deadly bomb blasts in the city.	[]	[]	0	0	0	False	False	False	0.0072384856033429	SV-#	eng	SG	PL	SV	verb	+
Police in the Indian capital Delhi say they have arrested the suspected co-ordinator and financier of last month 's deadly bomb blasts in the city.	say				Police		{'Number': 'Plur', 'lemma': 'police'}	NOUN	say				6	[]	"{'sent_id': 'newsgroup-groups.google.com_IndiaNewsWindow_8945cbef01f41435_ENG_20051113_092500-0002', 'newpar id': 'newsgroup-groups.google.com_IndiaNewsWindow_8945cbef01f41435_ENG_20051113_092500-p0002', 'text': ""Police in the Indian capital Delhi say they have arrested the suspected co-ordinator and financier of last month's deadly bomb blasts in the city."", 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0207', 'extended_role': 'pl'}"	says	PL -> SG	Police in the Indian capital Delhi	Police in the Indian capital Delhi says they have arrested the suspected co-ordinator and financier of last month 's deadly bomb blasts in the city.	[]	[]	0	0	0	False	False	False	0.0072384856033429	SV-#	eng	PL	SG	SV	verb	+
+ As the implication of the Andaman Islands situation sinks in, Indian intelligence has inevitably come under scrutiny.	sink				implication		{'lemma': 'implication', 'Number': 'Sing'}	NOUN	sinks				6	[]	{'newdoc id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134', 'sent_id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0001', 'newpar id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-p0001', 'text': '+ As the implications of the Andaman Islands situation sink in, Indian intelligence has inevitably come under scrutiny.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0208', 'extended_role': 'sg'}	sink	SG -> PL	+ As the implication of the Andaman Islands situation	+ As the implication of the Andaman Islands situation sink in, Indian intelligence has inevitably come under scrutiny.	[]	[]	0	0	0	False	False	False	0.0008715233502352	SV-#	eng	SG	PL	SV	verb	+
+ As the implications of the Andaman Islands situation sink in, Indian intelligence has inevitably come under scrutiny.	sink				implications		{'Number': 'Plur', 'lemma': 'implication'}	NOUN	sink				6	[]	{'newdoc id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134', 'sent_id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0001', 'newpar id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-p0001', 'text': '+ As the implications of the Andaman Islands situation sink in, Indian intelligence has inevitably come under scrutiny.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0208', 'extended_role': 'pl'}	sinks	PL -> SG	+ As the implications of the Andaman Islands situation	+ As the implications of the Andaman Islands situation sinks in, Indian intelligence has inevitably come under scrutiny.	[]	[]	0	0	0	False	False	False	0.0008715233502352	SV-#	eng	PL	SG	SV	verb	+
X-ray taken including AP and lateral of the right knee demonstrates a healed medial tibial plateau fracture status post percutaneous screw fixation.	demonstrate				X-ray		{'lemma': 'ray', 'Number': 'Sing'}	NOUN	demonstrates				10	[]	{'newpar': None, 'newpar_block': 'p (4 s)', 'sent_id': 'GENTLE_medical_screw-20', 's_prominence': '2', 's_type': 'decl', 'transition': 'zero', 'text': 'X-rays taken including AP and lateral of the right knee demonstrate a healed medial tibial plateau fracture status post percutaneous screw fixation.', 'treebank': 'UD_English-GENTLE/en_gentle-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0209', 'extended_role': 'sg'}	demonstrate	SG -> PL	X-ray taken including AP and lateral of the right knee	X-ray taken including AP and lateral of the right knee demonstrate a healed medial tibial plateau fracture status post percutaneous screw fixation.	[]	[]	0	0	0	False	False	False	0.048256570688953	SV-#	eng	SG	PL	SV	verb	+
X-rays taken including AP and lateral of the right knee demonstrate a healed medial tibial plateau fracture status post percutaneous screw fixation.	demonstrate				rays		{'Number': 'Plur', 'lemma': 'ray'}	NOUN	demonstrate				10	[]	{'newpar': None, 'newpar_block': 'p (4 s)', 'sent_id': 'GENTLE_medical_screw-20', 's_prominence': '2', 's_type': 'decl', 'transition': 'zero', 'text': 'X-rays taken including AP and lateral of the right knee demonstrate a healed medial tibial plateau fracture status post percutaneous screw fixation.', 'treebank': 'UD_English-GENTLE/en_gentle-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0209', 'extended_role': 'pl'}	demonstrates	PL -> SG	X-rays taken including AP and lateral of the right knee	X-rays taken including AP and lateral of the right knee demonstrates a healed medial tibial plateau fracture status post percutaneous screw fixation.	[]	[]	0	0	0	False	False	False	0.048256570688953	SV-#	eng	PL	SG	SV	verb	+
While the ominous possibility of heightened Iraqi chaos, missiles in the Gulf, and Syrian involvement looms large if the US attacks Iran, all pale in comparison to the involvement of China in any US/Iran engagement.	loom				possibility		{'lemma': 'possibility', 'Number': 'Sing'}	NOUN	looms				14	[]	{'sent_id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0073', 'newpar id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-p0008', 'text': 'While the ominous possibilities of heightened Iraqi chaos, missiles in the Gulf, and Syrian involvement loom large if the US attacks Iran, all pale in comparison to the involvement of China in any US/Iran engagement.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0210', 'extended_role': 'sg'}	loom	SG -> PL	While the ominous possibility of heightened Iraqi chaos, missiles in the Gulf, and Syrian involvement	While the ominous possibility of heightened Iraqi chaos, missiles in the Gulf, and Syrian involvement loom large if the US attacks Iran, all pale in comparison to the involvement of China in any US/Iran engagement.	[]	[]	0	0	0	False	False	False	0.0174304670047054	SV-#	eng	SG	PL	SV	verb	+
While the ominous possibilities of heightened Iraqi chaos, missiles in the Gulf, and Syrian involvement loom large if the US attacks Iran, all pale in comparison to the involvement of China in any US/Iran engagement.	loom				possibilities		{'Number': 'Plur', 'lemma': 'possibility'}	NOUN	loom				14	[]	{'sent_id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0073', 'newpar id': 'newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-p0008', 'text': 'While the ominous possibilities of heightened Iraqi chaos, missiles in the Gulf, and Syrian involvement loom large if the US attacks Iran, all pale in comparison to the involvement of China in any US/Iran engagement.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0210', 'extended_role': 'pl'}	looms	PL -> SG	While the ominous possibilities of heightened Iraqi chaos, missiles in the Gulf, and Syrian involvement	While the ominous possibilities of heightened Iraqi chaos, missiles in the Gulf, and Syrian involvement looms large if the US attacks Iran, all pale in comparison to the involvement of China in any US/Iran engagement.	[]	[]	0	0	0	False	False	False	0.0174304670047054	SV-#	eng	PL	SG	SV	verb	+
The civilian in the Department of Defense only knows how to blow things up.	know				civilian		{'lemma': 'civilian', 'Number': 'Sing'}	NOUN	knows				7	[]	{'sent_id': 'weblog-juancole.com_juancole_20040404101100_ENG_20040404_101100-0007', 'text': 'The civilians in the Department of Defense only know how to blow things up.', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0211', 'extended_role': 'sg'}	know	SG -> PL	The civilian in the Department of Defense only	The civilian in the Department of Defense only know how to blow things up.	[]	[]	0	0	0	False	False	False	0.00486620880897	SV-#	eng	SG	PL	SV	verb	+
The civilians in the Department of Defense only know how to blow things up.	know				civilians		{'Number': 'Plur', 'lemma': 'civilian'}	NOUN	know				7	[]	{'sent_id': 'weblog-juancole.com_juancole_20040404101100_ENG_20040404_101100-0007', 'text': 'The civilians in the Department of Defense only know how to blow things up.', 'treebank': 'UD_English-EWT/en_ewt-ud-dev.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0211', 'extended_role': 'pl'}	knows	PL -> SG	The civilians in the Department of Defense only	The civilians in the Department of Defense only knows how to blow things up.	[]	[]	0	0	0	False	False	False	0.00486620880897	SV-#	eng	PL	SG	SV	verb	+
But other people do like the way they think he will vote, and the one who favors him seems to outnumber the ones who oppose him.	seem				one		{'lemma': 'one', 'Number': 'Sing'}	NOUN	seems				4	[]	{'sent_id': 'newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0019', 'text': 'But other people do like the way they think he will vote, and the ones who favor him seem to outnumber the ones who oppose him.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0212', 'extended_role': 'sg'}	seem	SG -> PL	But other people do like the way they think he will vote, and the one who favors him	But other people do like the way they think he will vote, and the one who favors him seem to outnumber the ones who oppose him.	[]	[]	0	0	0	False	False	False	0.0123667549466255	SV-#	eng	SG	PL	SV	verb	+
But other people do like the way they think he will vote, and the ones who favor him seem to outnumber the ones who oppose him.	seem				ones		{'Number': 'Plur', 'lemma': 'one'}	NOUN	seem				4	[]	{'sent_id': 'newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0019', 'text': 'But other people do like the way they think he will vote, and the ones who favor him seem to outnumber the ones who oppose him.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0212', 'extended_role': 'pl'}	seems	PL -> SG	But other people do like the way they think he will vote, and the ones who favor him	But other people do like the way they think he will vote, and the ones who favor him seems to outnumber the ones who oppose him.	[]	[]	0	0	0	False	False	False	0.0123667549466255	SV-#	eng	PL	SG	SV	verb	+
A guy around a large square open hibachi cooks your food, and when it 's finished a server brings it to your table.	cook				guy		{'lemma': 'guy', 'Number': 'Sing'}	NOUN	cooks				7	[]	"{'sent_id': 'answers-20111107082312AAPNaxb_ans-0005', 'text': ""Four guys around a large square open hibachi cook your food, and when it's finished a server brings it to your table."", 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0213', 'extended_role': 'sg'}"	cook	SG -> PL	A guy around a large square open hibachi	A guy around a large square open hibachi cook your food, and when it 's finished a server brings it to your table.	[]	[]	0	0	0	False	False	False	0.0137875916254151	SV-#	eng	SG	PL	SV	verb	+
Four guys around a large square open hibachi cook your food, and when it 's finished a server brings it to your table.	cook				guys		{'Number': 'Plur', 'lemma': 'guy'}	NOUN	cook				7	[]	"{'sent_id': 'answers-20111107082312AAPNaxb_ans-0005', 'text': ""Four guys around a large square open hibachi cook your food, and when it's finished a server brings it to your table."", 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0213', 'extended_role': 'pl'}"	cooks	PL -> SG	Four guys around a large square open hibachi	Four guys around a large square open hibachi cooks your food, and when it 's finished a server brings it to your table.	[]	[]	0	0	0	False	False	False	0.0137875916254151	SV-#	eng	PL	SG	SV	verb	+
As the implication of the Andaman Islands situation sinks in, Indian intelligence has inevitably come under scrutiny.	sink				implication		{'lemma': 'implication', 'Number': 'Sing'}	NOUN	sinks				6	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0033', 'newpar id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-p0005', 'text': 'As the implications of the Andaman Islands situation sink in, Indian intelligence has inevitably come under scrutiny.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0214', 'extended_role': 'sg'}	sink	SG -> PL	As the implication of the Andaman Islands situation	As the implication of the Andaman Islands situation sink in, Indian intelligence has inevitably come under scrutiny.	[]	[]	0	0	0	False	False	False	0.0008715233502352	SV-#	eng	SG	PL	SV	verb	+
As the implications of the Andaman Islands situation sink in, Indian intelligence has inevitably come under scrutiny.	sink				implications		{'Number': 'Plur', 'lemma': 'implication'}	NOUN	sink				6	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0033', 'newpar id': 'weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-p0005', 'text': 'As the implications of the Andaman Islands situation sink in, Indian intelligence has inevitably come under scrutiny.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0214', 'extended_role': 'pl'}	sinks	PL -> SG	As the implications of the Andaman Islands situation	As the implications of the Andaman Islands situation sinks in, Indian intelligence has inevitably come under scrutiny.	[]	[]	0	0	0	False	False	False	0.0008715233502352	SV-#	eng	PL	SG	SV	verb	+
Jurisdiction which is not approved to trade credit derivatives includes: Austria, Belgium, Canada, Croatia, Czech Republic, Denmark, France, Gibraltar, Ireland, Italy, Poland, Portugal, Romania, Scotland, Singapore, Slovenia, Spain, and The Netherlands.	include				Jurisdiction		{'lemma': 'jurisdiction', 'Number': 'Sing'}	NOUN	includes:				9	[]	{'sent_id': 'email-enronsent16_01-0039', 'text': 'Jurisdictions which are not approved to trade credit derivatives include: Austria, Belgium, Canada, Croatia, Czech Republic, Denmark, France, Gibraltar, Ireland, Italy, Poland, Portugal, Romania, Scotland, Singapore, Slovenia, Spain, and The Netherlands.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0215', 'extended_role': 'sg'}	include:	SG -> PL	Jurisdiction which is not approved to trade credit derivatives	Jurisdiction which is not approved to trade credit derivatives include: Austria, Belgium, Canada, Croatia, Czech Republic, Denmark, France, Gibraltar, Ireland, Italy, Poland, Portugal, Romania, Scotland, Singapore, Slovenia, Spain, and The Netherlands.	[]	[]	0	0	0	False	False	False	0.0017430467004705	SV-#	eng	SG	PL	SV	verb	+
Jurisdictions which are not approved to trade credit derivatives include: Austria, Belgium, Canada, Croatia, Czech Republic, Denmark, France, Gibraltar, Ireland, Italy, Poland, Portugal, Romania, Scotland, Singapore, Slovenia, Spain, and The Netherlands.	include				Jurisdictions		{'Number': 'Plur', 'lemma': 'jurisdiction'}	NOUN	include:				9	[]	{'sent_id': 'email-enronsent16_01-0039', 'text': 'Jurisdictions which are not approved to trade credit derivatives include: Austria, Belgium, Canada, Croatia, Czech Republic, Denmark, France, Gibraltar, Ireland, Italy, Poland, Portugal, Romania, Scotland, Singapore, Slovenia, Spain, and The Netherlands.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0215', 'extended_role': 'pl'}	includes:	PL -> SG	Jurisdictions which are not approved to trade credit derivatives	Jurisdictions which are not approved to trade credit derivatives includes: Austria, Belgium, Canada, Croatia, Czech Republic, Denmark, France, Gibraltar, Ireland, Italy, Poland, Portugal, Romania, Scotland, Singapore, Slovenia, Spain, and The Netherlands.	[]	[]	0	0	0	False	False	False	0.0017430467004705	SV-#	eng	PL	SG	SV	verb	+
Act that violates this trust undermines the educational process.	undermine				Act		{'lemma': 'act', 'Number': 'Sing'}	NOUN	undermines				5	[]	{'sent_id': 'GENTLE_syllabus_opensource-118', 's_prominence': '2', 's_type': 'decl', 'transition': 'smooth-shift', 'text': 'Acts that violate this trust undermine the educational process.', 'treebank': 'UD_English-GENTLE/en_gentle-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0216', 'extended_role': 'sg'}	undermine	SG -> PL	Act that violates this trust	Act that violates this trust undermine the educational process.	[]	[]	0	0	0	False	False	False	0.0024900667149579	SV-#	eng	SG	PL	SV	verb	+
Acts that violate this trust undermine the educational process.	undermine				Acts		{'Number': 'Plur', 'lemma': 'act'}	NOUN	undermine				5	[]	{'sent_id': 'GENTLE_syllabus_opensource-118', 's_prominence': '2', 's_type': 'decl', 'transition': 'smooth-shift', 'text': 'Acts that violate this trust undermine the educational process.', 'treebank': 'UD_English-GENTLE/en_gentle-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0216', 'extended_role': 'pl'}	undermines	PL -> SG	Acts that violate this trust	Acts that violate this trust undermines the educational process.	[]	[]	0	0	0	False	False	False	0.0024900667149579	SV-#	eng	PL	SG	SV	verb	+
Another shop around this city has MUCH NICER and more TRANSPARENT owners.	have				shop		{'lemma': 'shop', 'Number': 'Sing'}	NOUN	has				4	[]	{'sent_id': 'reviews-211797-0020', 'text': 'Other shops around this city have MUCH NICER and more TRANSPARENT owners.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0217', 'extended_role': 'sg'}	have	SG -> PL	Another shop around this city	Another shop around this city have MUCH NICER and more TRANSPARENT owners.	[]	[]	0	0	0	False	False	False	0.0009848279732439	SV-#	eng	SG	PL	SV	verb	+
Other shops around this city have MUCH NICER and more TRANSPARENT owners.	have				shops		{'Number': 'Plur', 'lemma': 'shop'}	NOUN	have				4	[]	{'sent_id': 'reviews-211797-0020', 'text': 'Other shops around this city have MUCH NICER and more TRANSPARENT owners.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0217', 'extended_role': 'pl'}	has	PL -> SG	Other shops around this city	Other shops around this city has MUCH NICER and more TRANSPARENT owners.	[]	[]	0	0	0	False	False	False	0.0009848279732439	SV-#	eng	PL	SG	SV	verb	+
Princeton islamist scholar Bernard Lewis has explained that while islamists may disagree about whether killing innocents is sanctioned by the laws of jihad, an extremist like Zawahiri agrees that notice must be given before biochemical weapons are used.	agree				extremist		{'lemma': 'extremist', 'Number': 'Sing'}	NOUN	agrees				3	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0021', 'text': 'Princeton islamist scholar Bernard Lewis has explained that while islamists may disagree about whether killing innocents is sanctioned by the laws of jihad, extremists like Zawahiri agree that notice must be given before biochemical weapons are used.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0218', 'extended_role': 'sg'}	agree	SG -> PL	Princeton islamist scholar Bernard Lewis has explained that while islamists may disagree about whether killing innocents is sanctioned by the laws of jihad, an extremist like Zawahiri	Princeton islamist scholar Bernard Lewis has explained that while islamists may disagree about whether killing innocents is sanctioned by the laws of jihad, an extremist like Zawahiri agree that notice must be given before biochemical weapons are used.	[]	[]	0	0	0	False	False	False	6.157771819326144e-05	SV-#	eng	SG	PL	SV	verb	+
Princeton islamist scholar Bernard Lewis has explained that while islamists may disagree about whether killing innocents is sanctioned by the laws of jihad, extremists like Zawahiri agree that notice must be given before biochemical weapons are used.	agree				extremists		{'Number': 'Plur', 'lemma': 'extremist'}	NOUN	agree				3	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0021', 'text': 'Princeton islamist scholar Bernard Lewis has explained that while islamists may disagree about whether killing innocents is sanctioned by the laws of jihad, extremists like Zawahiri agree that notice must be given before biochemical weapons are used.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0218', 'extended_role': 'pl'}	agrees	PL -> SG	Princeton islamist scholar Bernard Lewis has explained that while islamists may disagree about whether killing innocents is sanctioned by the laws of jihad, extremists like Zawahiri	Princeton islamist scholar Bernard Lewis has explained that while islamists may disagree about whether killing innocents is sanctioned by the laws of jihad, extremists like Zawahiri agrees that notice must be given before biochemical weapons are used.	[]	[]	0	0	0	False	False	False	6.157771819326144e-05	SV-#	eng	PL	SG	SV	verb	+
The mystery of the universe continues to attract and intrigue you, as you apply your mystical awareness to the important decisions upcoming in your life, especially concerning partnerships of all kinds.	continue				mystery		{'lemma': 'mystery', 'Number': 'Sing'}	NOUN	continues				4	[]	{'sent_id': 'newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0084', 'text': 'The mysteries of the universe continue to attract and intrigue you, as you apply your mystical awareness to the important decisions upcoming in your life, especially concerning partnerships of all kinds.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0219', 'extended_role': 'sg'}	continue	SG -> PL	The mystery of the universe	The mystery of the universe continue to attract and intrigue you, as you apply your mystical awareness to the important decisions upcoming in your life, especially concerning partnerships of all kinds.	[]	[]	0	0	0	False	False	False	5.131476516105121e-05	SV-#	eng	SG	PL	SV	verb	+
The mysteries of the universe continue to attract and intrigue you, as you apply your mystical awareness to the important decisions upcoming in your life, especially concerning partnerships of all kinds.	continue				mysteries		{'Number': 'Plur', 'lemma': 'mystery'}	NOUN	continue				4	[]	{'sent_id': 'newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0084', 'text': 'The mysteries of the universe continue to attract and intrigue you, as you apply your mystical awareness to the important decisions upcoming in your life, especially concerning partnerships of all kinds.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0219', 'extended_role': 'pl'}	continues	PL -> SG	The mysteries of the universe	The mysteries of the universe continues to attract and intrigue you, as you apply your mystical awareness to the important decisions upcoming in your life, especially concerning partnerships of all kinds.	[]	[]	0	0	0	False	False	False	5.131476516105121e-05	SV-#	eng	PL	SG	SV	verb	+
Damage estimate of more than $25bn suggests it could be the US insurance industry 's most expensive natural disaster ever.	suggest				estimate		{'lemma': 'estimate', 'Number': 'Sing'}	NOUN	suggests				7	[]	"{'sent_id': 'newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0046', 'text': ""Damage estimates of more than $25bn suggest it could be the US insurance industry's most expensive natural disaster ever."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0220', 'extended_role': 'sg'}"	suggest	SG -> PL	Damage estimate of more than $25bn	Damage estimate of more than $25bn suggest it could be the US insurance industry 's most expensive natural disaster ever.	[]	[]	0	0	0	False	False	False	0.0001319522532712	SV-#	eng	SG	PL	SV	verb	+
